,holiday,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density
21420,7,274.22,0.0,0.0,90,14,4751
1013,7,280.57,0.0,0.0,90,15,5866
1082,7,280.1,0.0,0.0,90,4,304
37533,7,283.95,0.0,0.0,90,5,3098
35963,7,286.22,0.0,0.0,1,8,2647
12219,7,266.55,0.0,0.0,90,12,4792
47289,7,301.98,0.25,0.0,1,16,4649
22950,7,278.56,0.0,0.0,90,4,390
9903,7,281.1,0.64,0.0,90,15,4554
7801,7,297.41,0.0,0.0,0,7,2028
37363,7,297.43,0.0,0.0,75,10,4703
13631,7,278.3,0.0,0.0,90,12,4388
39709,7,259.81,0.0,0.0,75,9,5184
14966,7,287.01,3.9,0.0,92,6,1673
47576,7,284.35,0.0,0.0,1,7,6561
887,7,275.44,0.0,0.0,90,9,2911
26709,7,290.47,0.0,0.0,1,10,3759
30843,7,268.96,0.0,0.0,90,12,4339
38638,7,274.77,0.0,0.0,90,5,680
47194,7,286.01,0.25,0.0,40,9,5421
4013,7,268.31,0.0,0.0,90,8,3092
8559,7,294.2,0.0,0.0,44,7,6714
35072,7,301.81,0.0,0.0,40,15,3379
11947,7,0.0,0.0,0.0,0,4,284
2021,7,268.61,0.0,0.0,75,10,3519
24134,7,296.63,0.0,0.0,8,12,4509
34393,7,297.28,0.0,0.0,1,4,459
22373,7,275.55,0.0,0.0,75,6,1351
8443,7,293.9,0.0,0.0,75,10,4944
47652,7,293.01,0.0,0.0,20,9,5092
4851,7,276.79,0.0,0.0,90,7,1052
21972,7,284.3,0.0,0.0,90,15,5882
31744,7,268.22,0.0,0.0,1,12,4724
15224,7,294.34,0.0,0.0,75,9,2451
25730,7,300.22,0.0,0.0,0,16,4282
8026,7,294.37,0.0,0.0,12,16,6303
25604,7,299.001,0.0,0.0,68,10,4107
14725,7,290.3,0.0,0.0,20,8,6293
6120,7,287.89,0.0,0.0,90,15,4875
41179,7,260.44,0.0,0.0,90,16,6646
26548,7,289.11,0.0,0.0,1,6,5562
5746,7,275.56,0.0,0.0,90,13,4874
37152,7,295.48,0.0,0.0,1,10,4603
31137,7,287.865,0.0,0.0,68,16,5012
22494,7,293.15,0.0,0.0,1,10,4595
11157,7,250.14,0.0,0.0,40,4,694
37840,7,285.55,0.0,0.0,90,10,4062
30689,7,263.64,0.0,0.0,1,13,4914
17209,7,294.36,0.0,0.0,1,11,4074
39454,7,284.02,0.0,0.0,90,8,5454
31344,7,279.08,0.0,0.0,90,14,5178
22799,7,284.62,0.0,0.0,90,12,4678
13053,7,270.61,0.0,0.0,90,9,5115
3573,7,266.15,0.0,0.0,40,6,5246
4081,7,268.79,0.0,0.0,90,10,2935
12650,7,251.29,0.0,0.0,75,8,5309
36368,7,294.77,0.0,0.0,90,15,5785
2663,7,262.46,0.0,0.0,90,7,6380
44030,7,288.93,0.0,0.0,90,16,4148
45501,7,292.28,0.0,0.0,5,7,5936
16919,7,296.36,0.0,0.0,1,4,868
27648,7,283.84,0.0,0.0,56,8,5082
40066,7,255.75,0.0,0.0,90,7,942
6908,7,286.43,0.25,0.0,12,5,2751
41380,7,261.21,0.0,0.0,20,16,6347
6718,7,285.4,0.25,0.0,92,5,2749
21275,7,261.02,0.0,0.0,90,4,401
32379,7,288.72,0.0,0.0,1,15,5642
33777,7,282.46,0.0,0.0,90,10,4682
8958,7,286.86,0.0,0.0,90,4,295
12956,7,261.29,0.0,0.0,1,8,1738
21750,7,282.58,0.0,0.0,90,9,2401
1972,7,273.17,0.0,0.0,75,11,5031
28733,7,276.02,0.0,0.0,90,14,5083
19109,7,284.07,0.0,0.0,40,7,5492
22594,7,283.79,0.0,0.0,90,6,6100
28149,7,281.49,0.0,0.0,1,5,2746
1099,7,280.43,0.0,0.0,90,9,2687
15931,7,287.92,0.0,0.0,1,4,979
20653,7,255.35,0.0,0.0,90,11,4207
14227,7,286.99,0.0,0.0,1,9,2904
15802,7,299.27,0.0,0.0,40,14,5966
32921,7,275.96,0.0,0.0,5,8,6237
1849,7,271.95,0.0,0.0,90,4,794
36703,7,289.41,0.0,0.0,75,8,6340
32592,7,276.42,0.0,0.0,75,5,2624
39917,7,273.15,0.0,0.0,75,9,5121
21918,7,270.79,0.0,0.0,90,8,3125
16209,7,286.05,0.0,0.0,1,5,961
42549,7,278.15,0.0,0.0,90,16,6918
47041,7,291.48,1.78,0.0,90,9,4100
20950,7,268.94,0.0,0.0,90,5,2862
39943,7,265.68,0.0,0.0,90,11,5092
9936,7,279.15,0.0,0.0,90,13,4351
16118,7,299.54,0.0,0.0,1,16,6495
2367,7,263.45,0.0,0.0,90,7,478
26690,7,293.88,0.0,0.0,1,15,4342
30861,7,258.22,0.0,0.0,1,4,914
24829,7,293.07,6.48,0.0,75,5,980
3855,7,268.82,0.0,0.0,90,10,3229
15448,7,295.37,0.6,0.0,92,14,4426
33235,7,276.01,0.0,0.0,90,6,5444
4458,7,269.62,0.0,0.0,1,15,5954
6958,7,293.02,0.46,0.0,76,15,6085
10408,7,271.42,0.0,0.0,64,12,3556
45794,7,295.15,0.0,0.0,40,5,2917
41154,7,258.42,0.0,0.0,1,15,5961
2318,7,261.5,0.0,0.0,20,6,660
21951,7,275.69,0.0,0.0,1,10,4258
34688,7,294.58,0.0,0.0,40,13,4849
19603,7,271.72,0.0,0.0,90,15,6042
44453,7,305.15,0.0,0.0,75,12,3375
27209,7,270.365,0.0,0.0,0,8,2513
17713,7,290.42,0.0,0.0,1,11,4892
30017,7,255.42,0.0,0.0,90,13,5135
26752,7,285.01,0.0,0.0,32,7,5887
3128,7,254.2,0.0,0.0,75,13,4682
11699,7,251.15,0.0,0.0,1,13,4547
20112,7,276.76,0.0,0.0,40,14,4122
34099,7,285.62,0.0,0.0,90,4,306
4405,7,261.04,0.0,0.0,1,10,4438
24303,7,304.45,0.0,0.0,24,13,5055
14804,7,292.09,6.89,0.0,44,7,1256
10287,7,274.11,0.0,0.0,90,10,4455
15349,7,288.2,0.0,0.0,24,7,6817
30174,7,270.15,0.0,0.0,1,5,2763
28785,7,273.02,0.0,0.0,40,16,4963
25079,7,297.888,0.0,0.0,0,5,2944
45849,7,300.81,0.0,0.0,40,12,4524
37229,7,283.79,0.0,0.0,1,7,1257
7969,7,288.56,0.0,0.0,8,7,2043
46655,7,299.44,0.0,0.0,1,11,3856
723,7,278.97,0.0,0.0,40,14,3989
7676,7,295.24,0.25,0.0,8,10,3372
1527,7,265.03,0.0,0.0,20,7,6995
27790,7,278.94,0.0,0.0,1,5,2812
9704,7,268.77,0.0,0.0,64,6,5638
6202,7,291.52,0.0,0.0,90,9,5114
4495,7,266.82,0.0,0.0,1,4,277
27899,7,288.62,0.0,0.0,40,13,4292
30833,7,269.84,0.0,0.0,90,8,5059
30278,7,275.22,0.0,0.0,90,10,4423
24467,7,291.62,0.0,0.0,40,6,926
44949,7,289.72,0.0,0.0,1,6,5824
15228,7,296.88,0.0,0.0,90,13,3654
34528,7,292.75,0.0,0.0,75,8,5629
47197,7,290.43,0.25,0.0,75,12,5134
42763,7,276.0,0.0,0.0,90,15,5936
45469,7,294.21,0.0,0.0,90,8,1682
31031,7,263.79200000000003,0.0,0.0,0,6,5810
10912,7,250.15,0.0,0.0,1,4,480
21553,7,275.72,0.0,0.0,75,6,5628
44652,7,287.65,0.0,0.0,90,9,3350
46828,7,291.58,0.0,0.0,1,4,388
1862,7,272.35,0.0,0.0,90,9,4057
5110,7,271.21,0.0,0.0,90,4,253
33587,7,296.42,0.0,0.0,1,14,4759
37155,7,300.79,0.0,0.0,1,13,5184
23443,7,291.56,0.0,0.0,20,13,4991
21335,7,272.37,0.0,0.0,90,9,5127
24470,7,296.16,0.0,0.0,20,9,3101
39043,7,276.51,0.0,0.0,90,15,5906
4726,7,265.06,0.0,0.0,1,8,6310
27998,7,282.15,0.0,0.0,1,15,5047
25507,7,292.54,0.0,0.0,0,9,4510
41260,7,252.44,0.0,0.0,5,5,2657
34249,7,288.35,0.0,0.0,5,7,1614
32996,7,290.35,0.0,0.0,1,11,4548
7198,7,290.26,0.0,0.0,0,6,6386
9773,7,270.48,0.0,0.0,64,5,2576
452,7,281.13,0.0,0.0,96,6,1313
1631,7,275.91,0.0,0.0,90,5,447
19921,7,279.51,0.0,0.0,90,12,4743
17985,7,296.13,0.78,0.0,75,7,2283
8927,7,286.5,0.0,0.0,1,8,3407
36638,7,291.21,0.0,0.0,90,12,4824
22103,7,285.86,0.0,0.0,1,15,5817
25599,7,292.63,0.0,0.0,64,5,2999
6920,7,296.55,0.0,0.0,36,15,5948
30538,7,270.87,0.0,0.0,75,14,5366
29475,7,274.15,0.0,0.0,90,16,2400
21865,7,274.61,0.0,0.0,1,7,6613
24809,7,297.09,0.0,0.0,1,11,3675
34050,7,283.22,0.0,0.0,1,6,931
43936,7,285.28,0.0,0.0,40,6,6008
43255,7,269.89,0.0,0.0,92,14,1822
2540,7,256.05,0.0,0.0,20,6,3092
31849,7,276.08,0.0,0.0,1,15,4788
10407,7,271.42,0.0,0.0,64,12,3556
6728,7,285.67,0.29,0.0,92,9,5050
41846,7,264.75,0.0,0.0,90,8,1343
47483,7,288.74,0.51,0.0,1,10,4579
44817,7,293.66,0.0,0.0,75,12,4257
20420,7,267.86,0.0,0.0,40,7,6525
1249,7,266.83,0.0,0.0,1,5,753
13537,7,290.52,0.0,0.0,75,14,5313
15010,7,283.69,0.25,0.0,1,7,1434
5046,7,274.65,0.0,0.0,90,16,6595
13315,7,280.41,0.0,0.0,90,7,6318
3083,7,254.7,0.0,0.0,90,8,3731
8705,7,302.64,0.0,0.0,0,16,7023
39355,7,277.15,0.0,0.0,1,5,2967
38313,7,281.0,0.0,0.0,5,11,4887
29277,7,261.22,0.0,0.0,40,9,4747
33532,7,280.73,0.0,0.0,1,7,6454
31888,7,278.61,0.0,0.0,90,6,5474
45045,7,302.75,0.0,0.0,75,12,4260
11495,7,262.85,0.0,0.0,90,14,4735
20398,7,259.91,0.0,0.0,1,6,5532
11121,7,255.37,0.0,0.0,64,13,4624
33723,7,291.75,0.0,0.0,90,12,4990
21679,7,275.35,0.0,0.0,90,6,5735
44524,7,294.58,0.0,0.0,90,12,4923
27603,7,279.589,0.0,0.0,92,11,4159
48064,7,284.06,0.76,0.0,90,12,4580
11139,7,251.15,0.0,0.0,90,7,772
12457,7,259.9,0.0,0.0,1,10,2875
29061,7,256.15,0.0,0.0,90,8,4539
21555,7,266.16,0.0,0.0,1,10,4498
7642,7,296.18,0.0,0.0,20,9,3356
22250,7,274.23,0.0,0.0,90,13,4876
43967,7,281.29,0.0,0.0,20,6,5840
47905,7,289.0,1.1,0.0,90,11,4592
19743,7,272.28,0.0,0.0,90,8,4233
26680,7,287.83,0.0,0.0,40,5,704
8564,7,302.54,0.0,0.0,0,13,5398
15324,7,290.63,0.0,0.0,0,5,3011
28136,7,287.71,0.0,0.0,40,16,6312
15009,7,282.11,0.25,0.0,90,6,1077
29276,7,261.15,0.0,0.0,40,8,5278
20832,7,271.22,0.0,0.0,90,14,4805
10789,7,265.46,0.0,0.0,64,6,5710
14262,7,287.48,1.78,0.0,80,10,4385
30512,7,270.82,0.0,0.0,90,12,4810
2669,7,261.71,0.0,0.0,90,11,4787
27353,7,295.426,0.0,0.0,92,12,4396
38056,7,278.69,0.0,0.0,40,6,1201
29936,7,264.03,0.0,0.0,75,15,4454
3364,7,255.78,0.0,0.0,77,5,2336
45562,7,294.94,0.0,0.0,90,12,2761
43131,7,281.08,0.0,0.0,90,16,6988
30806,7,266.42,0.0,0.0,1,10,4218
5646,7,292.48,0.0,0.0,90,11,4770
415,7,279.22,0.0,0.0,91,8,5235
21515,7,276.55,0.0,0.0,40,14,5836
24894,7,299.05,0.0,0.0,20,12,4430
36306,7,291.29,0.0,0.0,90,7,6094
45337,7,290.79,0.0,0.0,90,7,6350
16772,7,300.48,0.0,0.0,40,15,5760
40923,7,261.15,0.0,0.0,90,6,5445
6171,7,289.19,0.0,0.0,90,12,4679
37916,7,274.48,0.0,0.0,5,9,5877
4132,7,270.77,0.0,0.0,20,15,6428
24646,7,299.32,0.0,0.0,20,16,3220
11592,7,269.46,0.0,0.0,64,4,286
1818,7,269.93,0.0,0.0,93,4,291
6460,7,286.36,0.0,0.0,90,6,5828
10819,7,262.94,0.0,0.0,64,6,5219
34907,7,291.08,0.0,0.0,90,9,4930
27235,7,293.495,0.0,0.0,0,12,4271
45256,7,299.68,0.0,0.0,1,15,4417
39787,7,268.01,0.0,0.0,75,11,5342
41421,7,254.93,0.0,0.0,5,9,3358
32817,7,288.9,0.0,0.0,90,15,5855
3559,7,269.95,0.0,0.0,90,13,4834
43553,7,289.28,0.0,0.0,40,13,4960
1757,7,274.96,0.0,0.0,90,16,6695
42429,7,278.35,0.0,0.0,90,15,4797
41247,7,256.86,0.0,0.0,5,16,3630
667,7,275.03,0.0,0.0,90,11,5341
650,7,278.27,0.0,0.0,90,5,2430
19500,7,284.42,0.0,0.0,90,4,844
20829,7,270.86,0.0,0.0,90,10,4100
38610,7,270.36,0.0,0.0,75,9,5086
9571,7,276.87,0.25,0.0,64,10,4269
2485,7,265.87,0.0,0.0,90,10,3055
34081,7,292.75,0.0,0.0,75,13,4089
44876,7,292.48,0.0,0.0,90,10,4270
31266,7,269.62,0.0,0.0,90,10,4130
35914,7,286.43,0.0,0.0,90,14,5447
18838,7,286.96,0.0,0.0,1,12,4911
44187,7,289.21,0.0,0.0,1,9,4984
34107,7,286.71,0.0,0.0,90,11,3351
4549,7,267.74,0.0,0.0,1,8,5829
21916,7,270.62,0.0,0.0,90,7,1941
26498,7,287.83,0.0,0.0,1,4,708
36182,7,290.15,0.0,0.0,5,9,3355
16636,7,292.04,0.0,0.0,90,7,6060
28123,7,273.78,0.0,0.0,1,4,865
25790,7,289.7,0.0,0.0,0,4,925
48134,7,280.08,0.0,0.0,1,5,2751
1868,7,272.52,0.0,0.0,90,10,3599
37567,7,289.72,0.0,0.0,40,15,6368
36343,7,292.92,0.0,0.0,90,4,917
29252,7,243.39,0.0,0.0,1,8,1462
44954,7,296.21,0.0,0.0,75,11,4810
37172,7,293.14,0.0,0.0,1,6,5776
12560,7,253.86,0.0,0.0,40,14,5152
31087,7,288.567,0.0,0.0,0,14,5474
1630,7,275.59,0.0,0.0,90,4,301
18755,7,288.59,0.0,0.0,1,16,4547
17411,7,295.31,0.0,0.0,40,4,308
2662,7,263.02,0.0,0.0,90,6,5263
13059,7,279.47,0.0,0.0,40,15,5714
44575,7,301.35,0.0,0.0,75,16,6860
19681,7,274.55,0.0,0.0,90,8,1194
30257,7,275.21,0.0,0.0,90,4,811
23,7,282.48,0.0,0.0,1,9,5471
33555,7,278.09,0.0,0.0,1,6,5752
11142,7,253.88,0.0,0.0,90,11,2360
5075,7,271.13,0.0,0.0,90,4,366
8128,7,285.96,0.0,0.0,0,7,6318
1878,7,272.12,0.0,0.0,90,14,4205
7402,7,299.15,0.0,0.0,1,12,5440
13743,7,269.24,0.0,0.0,1,4,667
7968,7,289.36,0.0,0.0,8,6,1549
2056,7,274.89,0.0,0.0,90,7,964
46156,7,297.41,0.0,0.0,75,13,4860
37782,7,284.86,0.0,0.0,90,10,4719
15128,7,301.8,0.0,0.0,0,16,6342
20887,7,272.01,0.0,0.0,90,12,5033
39362,7,279.35,0.0,0.0,5,12,5069
21259,7,252.95,0.0,0.0,1,9,3628
19951,7,277.15,0.0,0.0,90,16,5084
45658,7,295.15,0.0,0.0,1,8,1920
40729,7,254.89,0.0,0.0,1,4,882
16250,7,294.15,0.0,0.0,1,9,2322
7972,7,290.19,0.0,0.0,68,10,4049
15231,7,297.96,0.0,0.0,75,16,2902
15111,7,293.85,0.0,0.0,44,9,5072
20246,7,265.5,0.0,0.0,1,15,4699
3124,7,249.91,0.0,0.0,20,9,5394
2232,7,270.17,0.0,0.0,90,8,5444
8157,7,296.56,0.0,0.0,12,14,4574
4602,7,278.24,0.0,0.0,1,14,5517
36435,7,297.72,0.0,0.0,40,14,4832
1275,7,277.08,0.0,0.0,75,8,1722
34703,7,285.08,0.0,0.0,1,4,915
5430,7,277.12,0.0,0.0,90,15,5544
43304,7,269.22,0.0,0.0,90,7,634
23927,7,288.26,0.0,0.0,90,4,483
5675,7,276.07,0.0,0.0,75,9,5155
37183,7,299.65,0.0,0.0,90,16,6511
34900,7,290.22,0.0,0.0,90,7,5320
27257,7,292.17,0.0,0.0,0,10,4053
40439,7,272.14,0.0,0.0,75,11,4324
3435,7,269.68,0.0,0.0,90,13,5312
45083,7,292.88,0.0,0.0,90,9,4767
25427,7,295.27,0.0,0.0,75,5,3009
46835,7,297.29,0.0,0.0,1,11,4384
12646,7,248.25,0.0,0.0,1,4,778
30921,7,279.61,0.0,0.0,1,16,6566
34531,7,296.95,0.0,0.0,75,11,4866
42397,7,267.29,0.0,0.0,5,7,1895
1696,7,281.03,0.0,0.0,90,5,2638
15220,7,286.68,0.0,0.0,1,5,831
30284,7,275.62,0.0,0.0,90,14,5184
34874,7,295.02,0.0,0.0,40,12,4752
24345,7,287.29,0.0,0.0,0,7,6408
40366,7,250.72,0.0,0.0,5,10,4279
41423,7,259.07,0.0,0.0,5,11,4223
39593,7,268.22,0.0,0.0,40,4,865
24839,7,292.11,0.25,0.0,90,9,3062
23824,7,291.48,0.0,0.0,90,10,4368
27419,7,284.881,0.0,0.0,12,10,4299
37366,7,301.14,0.0,0.0,20,12,5319
7002,7,295.34,0.0,0.0,68,11,4256
47950,7,286.89,0.25,0.0,75,5,2919
36997,7,289.28,0.0,0.0,5,12,5120
32423,7,280.58,0.0,0.0,1,11,5133
27530,7,283.607,0.0,0.0,0,10,3307
5791,7,280.35,0.0,0.0,90,16,4413
317,7,287.6,0.0,0.0,20,16,6246
15246,7,296.9,0.0,0.0,1,10,3338
23024,7,278.72,0.0,0.0,1,6,6151
23758,7,289.35,0.0,0.0,90,5,557
29515,7,266.84,0.0,0.0,90,11,2967
45710,7,295.15,0.0,0.0,75,10,4442
43595,7,277.65,0.0,0.0,1,7,6493
44383,7,303.95,0.0,0.0,75,16,5753
18297,7,292.62,0.0,0.0,40,5,3025
28419,7,275.21,0.0,0.0,90,16,2933
1534,7,275.34,0.0,0.0,75,14,5290
20045,7,275.42,0.0,0.0,90,13,4939
38427,7,272.69,0.0,0.0,90,5,774
10281,7,271.3,0.0,0.0,64,5,2726
33821,7,281.84,0.0,0.0,90,5,688
19139,7,290.0,0.0,0.0,1,16,6432
26112,7,289.35,0.0,0.0,40,8,2609
13443,7,281.62,0.0,0.0,40,16,4665
47145,7,290.26,1.52,0.0,90,4,986
713,7,273.22,0.0,0.0,90,4,330
9798,7,261.5,0.0,0.0,64,7,6874
39402,7,271.55,0.0,0.0,1,4,539
41400,7,259.81,0.0,0.0,1,12,5237
35745,7,290.08,0.0,0.0,1,5,2810
19450,7,277.95,0.0,0.0,90,16,6794
18982,7,279.65,0.0,0.0,90,7,6465
13179,7,267.71,0.0,0.0,75,15,5960
26013,7,293.97,0.0,0.0,1,11,5106
46892,7,290.87,0.0,0.0,90,4,996
45177,7,297.79,0.0,0.0,75,14,5161
24863,7,294.83,0.0,0.0,90,8,5157
9708,7,273.66,0.0,0.0,64,10,4921
18504,7,292.39,0.0,0.0,90,10,4593
38692,7,275.36,0.0,0.0,90,7,1209
47035,7,291.03,1.02,0.0,90,7,2672
13744,7,268.93,0.0,0.0,1,5,2159
32596,7,278.75,0.0,0.0,90,8,6377
6971,7,288.07,0.0,0.0,0,4,755
31217,7,281.55,0.0,0.0,75,12,4808
3685,7,262.66,0.0,0.0,40,12,4143
14324,7,286.68,0.0,0.0,20,12,5103
45740,7,304.08,0.0,0.0,75,15,5817
41207,7,264.86,0.0,0.0,90,13,3562
13991,7,278.39,2.93,0.0,90,12,4355
26381,7,294.04,2.29,0.0,90,9,4767
11959,7,262.12,0.0,0.0,1,16,4295
43032,7,271.01,0.0,0.0,75,11,3961
18553,7,290.95,0.0,0.0,90,10,4782
40621,7,253.02,0.0,0.0,90,7,1296
14943,7,295.94,0.0,0.0,1,10,4864
30236,7,276.81,0.0,0.0,75,15,5832
33833,7,279.15,0.0,0.0,90,12,4397
4577,7,275.41,0.0,0.0,75,13,4930
43234,7,271.87,0.0,0.0,90,8,1489
39381,7,272.15,0.0,0.0,1,7,6708
27277,7,279.532,0.0,0.0,92,6,5296
6997,7,287.77,0.0,0.0,68,6,1456
44754,7,293.21,0.0,0.0,75,11,5168
42008,7,279.75,0.0,0.0,1,14,5040
6324,7,280.66,0.0,0.0,90,7,6717
22954,7,278.53,0.0,0.0,75,8,2453
35847,7,296.53,0.0,0.0,75,10,4436
40065,7,255.75,0.0,0.0,90,7,942
6206,7,294.21,0.0,0.0,40,11,4531
36835,7,290.68,0.0,0.0,75,4,419
38212,7,288.86,0.0,0.0,90,10,3843
43692,7,286.15,0.0,0.0,40,6,5730
3184,7,265.05,0.0,0.0,75,10,3991
10843,7,264.63,0.0,0.0,64,8,2646
19776,7,274.08,0.0,0.0,90,10,4043
43910,7,291.88,0.0,0.0,90,13,4583
669,7,275.03,0.0,0.0,90,11,5341
36423,7,285.86,0.0,0.0,1,6,1435
30532,7,265.72,0.0,0.0,90,8,5802
44679,7,297.14,0.0,0.0,20,12,4741
30910,7,266.9,0.0,0.0,1,5,2750
30179,7,271.15,0.0,0.0,20,8,5736
36491,7,294.88,0.0,0.0,90,16,6074
33199,7,279.48,0.0,0.0,90,12,4119
42642,7,275.42,0.0,0.0,90,15,5494
37868,7,287.76,0.0,0.0,5,10,3612
38482,7,276.0,0.0,0.0,90,6,5869
15591,7,294.48,0.0,0.0,40,10,4958
18837,7,285.94,0.0,0.0,1,11,4591
11549,7,255.92,0.0,0.0,20,8,5519
4941,7,280.05,0.0,0.0,90,16,6564
16280,7,297.48,0.0,0.0,1,11,3295
35249,7,288.62,0.0,0.0,1,6,5814
3189,7,255.95,0.0,0.0,40,7,1153
891,7,277.11,0.0,0.0,90,13,4043
36704,7,290.0,0.0,0.0,75,9,5419
5525,7,275.6,0.0,0.0,75,10,5217
34202,7,289.78,0.0,0.0,20,8,5570
26149,7,298.79,0.0,0.0,1,11,4163
9293,7,287.15,0.0,0.0,75,13,5270
41470,7,264.68,0.0,0.0,75,10,4423
35795,7,288.82,0.0,0.0,1,6,886
12834,7,276.57,0.25,0.0,90,6,5338
43185,7,277.15,0.0,0.0,90,14,5330
27511,7,290.367,0.0,0.0,0,15,5004
17733,7,281.98,0.0,0.0,1,7,6268
43188,7,276.95,0.0,0.0,90,16,6686
45035,7,299.49,0.0,0.0,40,4,393
26557,7,298.23,0.0,0.0,90,15,5187
31770,7,272.82,0.0,0.0,1,15,5797
1726,7,271.19,0.0,0.0,1,9,5345
20263,7,267.45,0.0,0.0,90,15,5355
18768,7,278.51,0.0,0.0,1,5,703
10259,7,264.52,0.0,0.0,64,8,1675
7203,7,298.16,0.0,0.0,0,10,4698
26732,7,289.26,0.25,0.0,0,11,4343
25483,7,293.83,0.64,0.0,76,9,4732
20869,7,270.86,0.0,0.0,90,12,4706
7176,7,294.23,1.65,0.0,80,8,5866
9170,7,293.5,0.0,0.0,75,7,2367
38498,7,274.87,0.0,0.0,90,16,6601
8901,7,285.63,0.0,0.0,1,4,843
3510,7,271.57,0.0,0.0,90,10,3866
7139,7,291.57,0.0,0.0,48,8,1821
27158,7,277.36,0.0,0.0,80,5,2511
23821,7,291.42,0.0,0.0,90,7,6790
8441,7,289.11,0.0,0.0,40,8,5615
32657,7,281.75,0.0,0.0,90,7,6026
44297,7,295.86,0.0,0.0,40,16,6907
30062,7,254.91,0.0,0.0,1,7,1158
42688,7,275.43,0.0,0.0,90,13,4793
11409,7,277.41,0.72,0.0,64,14,3881
17903,7,295.08,0.51,0.0,90,10,4834
17828,7,289.56,0.25,0.0,90,6,1034
42169,7,265.49,0.0,0.0,1,10,4669
29868,7,262.28,0.0,0.0,90,15,4281
35964,7,289.08,0.0,0.0,1,9,3649
28842,7,271.07,0.0,0.0,1,7,6077
31183,7,288.86,0.0,0.0,75,16,6960
43666,7,276.15,0.0,0.0,1,6,839
41244,7,255.08,0.0,0.0,1,13,3801
30172,7,270.53,0.0,0.0,1,4,950
27841,7,277.49,0.0,0.0,1,5,630
43863,7,297.02,0.0,0.0,75,16,4181
33632,7,291.68,0.0,0.0,40,11,4619
31403,7,270.75,0.0,0.0,90,9,5810
12787,7,268.86,0.0,0.0,90,7,1034
17073,7,296.02,0.0,0.0,1,11,4501
19128,7,275.69,0.0,0.0,1,4,885
14422,7,295.12,0.0,0.0,40,14,4914
33348,7,279.28,0.0,0.0,1,5,2786
30564,7,270.65,0.0,0.0,90,16,4580
6613,7,289.55,0.0,0.0,1,9,3154
10788,7,266.31,0.0,0.0,64,5,2737
36024,7,285.55,0.0,0.0,1,6,5647
32337,7,283.81,0.0,0.0,90,13,4716
18709,7,286.75,0.0,0.0,1,11,4925
2526,7,263.11,0.0,0.0,90,16,3206
23464,7,291.01,0.0,0.0,20,10,4597
8409,7,286.14,0.0,0.0,0,8,6032
26446,7,289.25,0.0,0.0,1,7,5923
29785,7,250.84,0.0,0.0,1,8,6091
21404,7,277.01,0.0,0.0,90,13,5458
3734,7,268.33,0.0,0.0,90,14,5120
34800,7,289.36,0.0,0.0,90,15,4573
29934,7,265.78,0.0,0.0,90,14,3945
27771,7,283.27,0.0,0.0,75,11,4301
26118,7,291.72,0.0,0.0,75,10,3853
16850,7,295.82,0.0,0.0,1,9,1
45486,7,293.08,0.0,0.0,90,16,4380
26731,7,289.79,0.0,0.0,0,10,4189
5503,7,282.69,0.0,0.0,40,14,5738
43669,7,281.75,0.0,0.0,1,9,3258
40669,7,259.34,0.0,0.0,90,5,2183
32950,7,290.88,0.0,0.0,40,13,5422
31608,7,268.71,0.0,0.0,90,9,5226
22121,7,290.68,0.0,0.0,40,16,7083
19374,7,278.15,0.0,0.0,5,8,2181
34967,7,292.84,0.0,0.0,1,10,4638
28415,7,275.34,0.0,0.0,90,15,2915
28107,7,285.02,0.0,0.0,75,14,5003
32181,7,276.01,0.0,0.0,90,8,6312
26578,7,286.72,0.0,0.0,1,10,4313
14197,7,292.12,0.0,0.0,76,13,4917
18989,7,286.39,0.0,0.0,1,14,5301
40215,7,247.29,0.0,0.0,5,8,1681
41808,7,269.53,0.0,0.0,75,13,4744
35068,7,298.01,0.0,0.0,20,11,2921
4859,7,283.68,0.0,0.0,90,14,4120
14555,7,281.52,0.0,0.0,1,6,5850
2626,7,264.97,0.0,0.0,90,13,4729
9254,7,285.59,0.0,0.0,92,6,5845
38206,7,289.16,0.0,0.0,90,8,2651
3068,7,270.92,0.0,0.0,58,14,3795
16113,7,298.55,0.0,0.0,1,11,4555
24828,7,293.07,6.48,0.0,75,5,980
35373,7,292.22,0.0,0.0,1,4,497
5856,7,288.07,0.0,0.0,1,9,5487
33588,7,297.42,0.0,0.0,5,15,4693
34377,7,298.36,0.0,0.0,5,12,4838
43007,7,265.61,0.0,0.0,5,10,4304
2711,7,261.36,0.0,0.0,20,9,2304
39546,7,265.79,0.0,0.0,90,13,5073
2765,7,272.0,0.0,0.0,75,11,4432
20541,7,251.15,0.0,0.0,1,10,3919
3103,7,249.46,0.0,0.0,40,7,6256
9956,7,271.73,0.0,0.0,64,11,4545
16853,7,300.92,0.0,0.0,1,12,3068
11934,7,266.65,0.38,0.0,0,15,4766
37445,7,288.01,0.0,0.0,90,9,5085
15171,7,291.57,0.0,0.0,75,4,356
23208,7,283.65,0.0,0.0,90,11,4894
18932,7,290.46,0.0,0.0,5,10,2316
14636,7,299.08,0.0,0.0,90,15,3717
9381,7,297.15,0.0,0.0,1,15,6046
33805,7,283.09,0.0,0.0,1,13,5061
22390,7,273.29,0.0,0.0,90,5,2719
20755,7,267.68,0.0,0.0,90,14,5246
