,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density,holiday_0,holiday_1,holiday_2,holiday_3,holiday_4,holiday_5,holiday_6,holiday_7,holiday_8,holiday_9,holiday_10,holiday_11
13789,282.15,0.0,0.0,90,2,606,0,0,0,0,0,0,0,1,0,0,0,0
45193,290.88,0.0,0.0,1,6,5778,0,0,0,0,0,0,0,1,0,0,0,0
19058,272.61,0.0,0.0,1,4,332,0,0,0,0,0,0,0,1,0,0,0,0
38309,276.15,0.0,0.0,5,7,6093,0,0,0,0,0,0,0,1,0,0,0,0
18725,278.92,0.0,0.0,1,3,411,0,0,0,0,0,0,0,1,0,0,0,0
2894,266.2,0.0,0.0,90,5,422,0,0,0,0,0,0,0,1,0,0,0,0
42524,275.15,0.0,0.0,90,15,5863,0,0,0,0,0,0,0,1,0,0,0,0
19919,279.37,0.0,0.0,90,10,4611,0,0,0,0,0,0,0,1,0,0,0,0
31393,271.95,0.0,0.0,90,3,375,0,0,0,0,0,0,0,1,0,0,0,0
18109,290.54,0.0,0.0,90,13,4945,0,0,0,0,0,0,0,1,0,0,0,0
26575,285.16,0.0,0.0,1,7,6057,0,0,0,0,0,0,0,1,0,0,0,0
18110,291.1,0.0,0.0,90,14,5495,0,0,0,0,0,0,0,1,0,0,0,0
12538,265.7,0.0,0.0,40,16,5783,0,0,0,0,0,0,0,1,0,0,0,0
47082,292.34,1.78,0.0,75,6,1106,0,0,0,0,0,0,0,1,0,0,0,0
37954,284.01,0.0,0.0,90,23,1118,0,0,0,0,0,0,0,1,0,0,0,0
18710,288.25,0.0,0.0,1,12,5157,0,0,0,0,0,0,0,1,0,0,0,0
27413,284.223,0.0,0.0,20,4,1000,0,0,0,0,0,0,0,1,0,0,0,0
33054,282.09,0.0,0.0,90,1,349,0,0,0,0,0,0,0,1,0,0,0,0
46413,294.72,0.0,0.0,1,3,362,0,0,0,0,0,0,0,1,0,0,0,0
417,279.35,0.0,0.0,91,9,4606,0,0,0,0,0,0,0,1,0,0,0,0
48108,286.75,0.0,0.0,75,4,919,0,0,0,0,0,0,0,1,0,0,0,0
11819,249.02,0.0,0.0,1,20,1763,0,0,0,0,0,0,0,1,0,0,0,0
34075,286.58,0.0,0.0,1,7,1212,0,0,0,0,0,0,0,1,0,0,0,0
7157,292.82,0.0,0.0,90,9,2803,0,0,0,0,0,0,0,1,0,0,0,0
23733,291.03,1.27,0.0,75,15,4143,0,0,0,0,0,0,0,1,0,0,0,0
15824,299.34,0.0,0.0,1,13,5832,0,0,0,0,0,0,0,1,0,0,0,0
43935,285.82,0.0,0.0,40,5,2881,0,0,0,0,0,0,0,1,0,0,0,0
3236,273.58,0.0,0.0,90,17,6139,0,0,0,0,0,0,0,1,0,0,0,0
32680,287.46,0.0,0.0,90,20,3101,0,0,0,0,0,0,0,1,0,0,0,0
13263,267.96,0.0,0.0,1,3,386,0,0,0,0,0,0,0,1,0,0,0,0
24768,293.8,0.0,0.0,75,23,1242,0,0,0,0,0,0,0,1,0,0,0,0
8136,299.47,0.0,0.0,0,15,6128,0,0,0,0,0,0,0,1,0,0,0,0
7999,286.09,0.25,0.0,48,12,4253,0,0,0,0,0,0,0,1,0,0,0,0
37993,284.21,0.0,0.0,1,12,5447,0,0,0,0,0,0,0,1,0,0,0,0
24917,298.17,0.0,0.0,0,11,4449,0,0,0,0,0,0,0,1,0,0,0,0
29131,258.15,0.0,0.0,1,14,5058,0,0,0,0,0,0,0,1,0,0,0,0
43958,289.29,0.0,0.0,40,21,2734,0,0,0,0,0,0,0,1,0,0,0,0
8502,292.5,0.0,0.0,0,22,1949,0,0,0,0,0,0,0,1,0,0,0,0
40364,248.79,0.0,0.0,5,8,4742,0,0,0,0,0,0,0,1,0,0,0,0
47140,290.89,1.52,0.0,90,1,364,0,0,0,0,0,0,0,1,0,0,0,0
42296,271.95,0.0,0.0,1,0,666,0,0,0,0,0,0,0,1,0,0,0,0
441,280.38,0.0,0.0,96,2,589,0,0,0,0,0,0,0,1,0,0,0,0
32,287.1,0.0,0.0,1,21,2637,0,0,0,0,0,0,0,1,0,0,0,0
44198,299.37,0.0,0.0,75,20,3441,0,0,0,0,0,0,0,1,0,0,0,0
18506,295.89,0.0,0.0,40,12,4865,0,0,0,0,0,0,0,1,0,0,0,0
38537,272.35,0.0,0.0,90,7,6067,0,0,0,0,0,0,0,1,0,0,0,0
16257,301.72,0.0,0.0,75,16,2795,0,0,0,0,0,0,0,1,0,0,0,0
8207,295.8,0.0,0.0,92,17,5563,0,0,0,0,0,0,0,1,0,0,0,0
28519,271.08,0.0,0.0,90,4,300,0,0,0,0,0,0,0,1,0,0,0,0
29327,274.62,0.0,0.0,75,10,4859,0,0,0,0,0,0,0,1,0,0,0,0
46685,305.08,0.0,0.0,20,17,5603,0,0,0,0,0,0,0,1,0,0,0,0
33250,276.69,0.0,0.0,90,10,4457,0,0,0,0,0,0,0,1,0,0,0,0
36907,285.62,0.0,0.0,1,21,2186,0,0,0,0,0,0,0,1,0,0,0,0
44391,295.02,0.0,0.0,40,22,2863,0,0,0,0,0,0,0,1,0,0,0,0
1810,271.1,0.0,0.0,100,19,3137,0,0,0,0,0,0,0,1,0,0,0,0
5312,272.96,0.0,0.0,90,21,3164,0,0,0,0,0,0,0,1,0,0,0,0
32162,285.32,0.0,0.0,1,13,4827,0,0,0,0,0,0,0,1,0,0,0,0
10076,260.15,0.0,0.0,1,9,3685,0,0,0,0,0,0,0,1,0,0,0,0
24904,296.43,0.0,0.0,1,22,2147,0,0,0,0,0,0,0,1,0,0,0,0
20188,269.71,0.0,0.0,90,3,208,0,0,0,0,0,0,0,1,0,0,0,0
29232,258.09,0.0,0.0,40,12,3145,0,0,0,0,0,0,0,1,0,0,0,0
22270,273.35,0.0,0.0,1,6,5699,0,0,0,0,0,0,0,1,0,0,0,0
10344,274.36,0.0,0.0,64,9,5144,0,0,0,0,0,0,0,1,0,0,0,0
42101,271.43,0.0,0.0,90,1,242,0,0,0,0,0,0,0,1,0,0,0,0
14486,284.68,0.64,0.0,1,2,255,0,0,0,0,0,0,0,1,0,0,0,0
9004,288.15,0.0,0.0,90,22,1776,0,0,0,0,0,0,0,1,0,0,0,0
3472,269.74,0.0,0.0,90,5,456,0,0,0,0,0,0,0,1,0,0,0,0
24808,295.39,0.0,0.0,1,10,3333,0,0,0,0,0,0,0,1,0,0,0,0
39037,276.08,0.0,0.0,90,14,5488,0,0,0,0,0,0,0,1,0,0,0,0
35213,294.68,0.0,0.0,40,23,1172,0,0,0,0,0,0,0,1,0,0,0,0
34742,292.78,0.0,0.0,90,14,5123,0,0,0,0,0,0,0,1,0,0,0,0
45743,304.15,0.0,0.0,75,18,4568,0,0,0,0,0,0,0,1,0,0,0,0
42741,276.88,0.0,0.0,20,17,6034,0,0,0,0,0,0,0,1,0,0,0,0
3653,258.97,0.0,0.0,75,5,689,0,0,0,0,0,0,0,1,0,0,0,0
3019,259.76,0.0,0.0,90,9,5023,0,0,0,0,0,0,0,1,0,0,0,0
46258,298.15,0.0,0.0,1,12,4016,0,0,0,0,0,0,0,1,0,0,0,0
483,278.85,0.0,0.0,48,22,2865,0,0,0,0,0,0,0,1,0,0,0,0
43777,282.099,0.0,0.0,12,7,6457,0,0,0,0,0,0,0,1,0,0,0,0
11324,253.53,0.0,0.0,64,3,336,0,0,0,0,0,0,0,1,0,0,0,0
10268,271.91,0.0,0.0,64,17,4412,0,0,0,0,0,0,0,1,0,0,0,0
30334,275.21,0.0,0.0,90,11,4679,0,0,0,0,0,0,0,1,0,0,0,0
9160,298.5,0.0,0.0,1,20,3301,0,0,0,0,0,0,0,1,0,0,0,0
42061,274.86,0.0,0.0,90,4,976,0,0,0,0,0,0,0,1,0,0,0,0
42808,264.31,0.0,0.0,1,22,2695,0,0,0,0,0,0,0,1,0,0,0,0
47634,301.49,0.0,0.0,40,15,5739,0,0,0,0,0,0,0,1,0,0,0,0
40069,253.86,0.0,0.0,20,9,1760,0,0,0,0,0,0,0,1,0,0,0,0
30283,275.62,0.0,0.0,90,14,5184,0,0,0,0,0,0,0,1,0,0,0,0
5948,291.5,0.0,0.0,1,17,3228,0,0,0,0,0,0,0,1,0,0,0,0
13698,273.48,0.0,0.0,90,7,6948,0,0,0,0,0,0,0,1,0,0,0,0
11481,258.5,0.0,0.0,20,0,515,0,0,0,0,0,0,0,1,0,0,0,0
35604,296.28,0.0,0.0,40,15,4170,0,0,0,0,0,0,0,1,0,0,0,0
38881,268.62,0.0,0.0,1,2,207,0,0,0,0,0,0,0,1,0,0,0,0
21770,282.5,0.0,0.0,90,4,942,0,0,0,0,0,0,0,1,0,0,0,0
19995,274.35,0.0,0.0,90,11,4086,0,0,0,0,0,0,0,1,0,0,0,0
10949,263.71,0.0,0.0,64,8,675,0,0,0,0,0,0,0,1,0,0,0,0
7350,289.15,0.0,0.0,75,7,6783,0,0,0,0,0,0,0,1,0,0,0,0
1168,268.26,0.0,0.0,90,19,2948,0,0,0,0,0,0,0,1,0,0,0,0
3592,266.62,0.0,0.0,75,5,2527,0,0,0,0,0,0,0,1,0,0,0,0
33706,289.68,0.0,0.0,75,5,2787,0,0,0,0,0,0,0,1,0,0,0,0
24071,296.96,0.0,0.0,0,21,3155,0,0,0,0,0,0,0,1,0,0,0,0
36056,296.92,0.0,0.0,20,11,4730,0,0,0,0,0,0,0,1,0,0,0,0
33631,291.01,0.0,0.0,90,10,4412,0,0,0,0,0,0,0,1,0,0,0,0
31747,270.62,0.0,0.0,1,15,5754,0,0,0,0,0,0,0,1,0,0,0,0
10410,271.45,0.0,0.0,64,13,3880,0,0,0,0,0,0,0,1,0,0,0,0
24371,294.81,0.0,0.0,44,9,5062,0,0,0,0,0,0,0,1,0,0,0,0
42314,275.08,0.0,0.0,1,18,4470,0,0,0,0,0,0,0,1,0,0,0,0
11813,251.15,0.0,0.0,1,14,4181,0,0,0,0,0,0,0,1,0,0,0,0
20185,269.09,0.0,0.0,90,0,894,1,0,0,0,0,0,0,0,0,0,0,0
241,269.27,0.0,0.0,1,5,740,0,0,0,0,0,0,0,1,0,0,0,0
9264,287.02,0.0,0.0,92,19,4324,0,0,0,0,0,0,0,1,0,0,0,0
21497,270.43,0.0,0.0,75,8,5863,0,0,0,0,0,0,0,1,0,0,0,0
4813,273.1,0.0,0.0,1,1,622,0,0,0,0,0,0,0,1,0,0,0,0
46046,290.08,0.0,0.0,1,6,1500,0,0,0,0,0,0,0,1,0,0,0,0
3473,269.93,0.0,0.0,90,7,901,0,0,0,0,0,0,0,1,0,0,0,0
32544,275.27,0.0,0.0,90,20,2394,0,0,0,0,0,0,0,1,0,0,0,0
39845,267.68,0.0,0.0,90,8,1994,0,0,0,0,0,0,0,1,0,0,0,0
46209,296.86,0.0,0.0,40,14,5400,0,0,0,0,0,0,0,1,0,0,0,0
12500,253.84,0.0,0.0,1,3,369,0,0,0,0,0,0,0,1,0,0,0,0
32134,277.68,0.0,0.0,1,10,4219,0,0,0,0,0,0,0,1,0,0,0,0
40692,257.86,0.0,0.0,75,17,4437,0,0,0,0,0,0,0,1,0,0,0,0
42136,265.57,0.0,0.0,1,2,247,0,0,0,0,0,0,0,1,0,0,0,0
18964,282.67,0.0,0.0,90,16,6139,0,0,0,0,0,0,0,1,0,0,0,0
428,282.21,0.0,0.0,90,18,4479,0,0,0,0,0,0,0,1,0,0,0,0
28956,265.08,0.0,0.0,75,14,5622,0,0,0,0,0,0,0,1,0,0,0,0
21126,276.94,0.0,0.0,90,13,4548,0,0,0,0,0,0,0,1,0,0,0,0
17768,295.7,0.0,0.0,1,18,4588,0,0,0,0,0,0,0,1,0,0,0,0
22576,286.29,0.0,0.0,90,15,6082,0,0,0,0,0,0,0,1,0,0,0,0
38388,274.15,0.0,0.0,90,9,4444,0,0,0,0,0,0,0,1,0,0,0,0
28245,268.28,0.0,0.0,1,21,2795,0,0,0,0,0,0,0,1,0,0,0,0
27622,274.788,0.0,0.0,20,6,5350,0,0,0,0,0,0,0,1,0,0,0,0
3087,259.26,0.0,0.0,75,14,4252,0,0,0,0,0,0,0,1,0,0,0,0
12689,263.86,0.0,0.0,90,4,785,0,0,0,0,0,0,0,1,0,0,0,0
38396,273.72,0.0,0.0,90,12,5214,0,0,0,0,0,0,0,1,0,0,0,0
22372,275.96,0.0,0.0,1,5,654,0,0,0,0,0,0,0,1,0,0,0,0
29601,268.55,0.0,0.0,1,23,1534,0,0,0,0,0,0,0,1,0,0,0,0
37551,287.62,0.0,0.0,1,23,1494,0,0,0,0,0,0,0,1,0,0,0,0
16448,300.24,0.0,0.0,1,19,3472,0,0,0,0,0,0,0,1,0,0,0,0
35459,290.56,0.0,0.0,1,1,478,0,0,0,0,0,0,0,1,0,0,0,0
19200,275.86,0.0,0.0,90,15,5691,0,0,0,0,0,0,0,1,0,0,0,0
32668,290.21,0.0,0.0,1,16,6017,0,0,0,0,0,0,0,1,0,0,0,0
45459,296.15,0.0,0.0,1,2,703,0,0,0,0,0,0,0,1,0,0,0,0
12783,264.9,0.0,0.0,1,3,442,0,0,0,0,0,0,0,1,0,0,0,0
39249,272.56,0.0,0.0,5,19,3463,0,0,0,0,0,0,0,1,0,0,0,0
35493,295.01,0.0,0.0,75,21,2815,0,0,0,0,0,0,0,1,0,0,0,0
31103,272.936,0.0,0.0,0,6,1179,0,0,0,0,0,0,0,1,0,0,0,0
34800,289.36,0.0,0.0,90,15,4573,0,0,0,0,0,0,0,1,0,0,0,0
43078,275.35,0.0,0.0,75,14,5093,0,0,0,0,0,0,0,1,0,0,0,0
42174,271.58,0.0,0.0,1,15,5983,0,0,0,0,0,0,0,1,0,0,0,0
44449,299.15,0.0,0.0,1,8,1294,0,0,0,0,0,0,0,1,0,0,0,0
9687,270.29,0.0,0.0,90,8,6010,0,0,0,0,0,0,0,1,0,0,0,0
30339,275.87,0.0,0.0,90,13,6249,0,0,0,0,0,0,0,1,0,0,0,0
43097,272.58,0.0,0.0,90,9,5221,0,0,0,0,0,0,0,1,0,0,0,0
4889,277.29,0.0,0.0,48,13,4766,0,0,0,0,0,0,0,1,0,0,0,0
6272,287.18,0.0,0.0,75,4,756,0,0,0,0,0,0,0,1,0,0,0,0
9643,271.75,0.0,0.0,20,8,5811,0,0,0,0,0,0,0,1,0,0,0,0
15794,296.48,0.0,0.0,40,14,4350,0,0,0,0,0,0,0,1,0,0,0,0
15942,298.4,0.0,0.0,1,11,5521,0,0,0,0,0,0,0,1,0,0,0,0
27830,290.52,0.0,0.0,20,18,4713,0,0,0,0,0,0,0,1,0,0,0,0
43839,294.9,0.0,0.0,40,19,3146,0,0,0,0,0,0,0,1,0,0,0,0
38353,275.68,0.0,0.0,90,21,3761,0,0,0,0,0,0,0,1,0,0,0,0
25988,294.89,0.0,0.0,90,10,4462,0,0,0,0,0,0,0,1,0,0,0,0
31091,283.808,0.0,0.0,0,18,5000,0,0,0,0,0,0,0,1,0,0,0,0
14067,290.57599999999996,0.0,0.0,88,15,6143,0,0,0,0,0,0,0,1,0,0,0,0
38813,264.28,0.0,0.0,75,10,4584,0,0,0,0,0,0,0,1,0,0,0,0
46384,290.35,0.0,0.0,75,8,5213,0,0,0,0,0,0,0,1,0,0,0,0
339,288.15,0.0,0.0,75,14,5430,0,0,0,0,0,0,0,1,0,0,0,0
24274,293.29,0.0,0.0,56,8,3674,0,0,0,0,0,0,0,1,0,0,0,0
39471,285.95,0.0,0.0,90,14,5165,0,0,0,0,0,0,0,1,0,0,0,0
37350,297.28,0.0,0.0,1,0,762,0,0,0,0,0,0,0,1,0,0,0,0
42929,260.28,0.0,0.0,5,7,4979,0,0,0,0,0,0,0,1,0,0,0,0
3387,268.06,0.0,0.0,90,5,2605,0,0,0,0,0,0,0,1,0,0,0,0
28633,275.02,0.0,0.0,90,7,6314,0,0,0,0,0,0,0,1,0,0,0,0
6796,286.38,0.0,0.0,92,10,3761,0,0,0,0,0,0,0,1,0,0,0,0
20349,264.38,0.0,0.0,90,5,586,0,0,0,0,0,0,0,1,0,0,0,0
36366,291.57,0.0,0.0,90,13,4963,0,0,0,0,0,0,0,1,0,0,0,0
4747,266.01,0.0,0.0,1,5,2573,0,0,0,0,0,0,0,1,0,0,0,0
11729,272.32,0.25,0.0,64,18,3449,0,0,0,0,0,0,0,1,0,0,0,0
16596,294.63,0.25,0.0,90,12,5067,0,0,0,0,0,0,0,1,0,0,0,0
8319,294.59,0.0,0.0,0,12,4461,0,0,0,0,0,0,0,1,0,0,0,0
2370,263.2,0.0,0.0,90,9,1138,0,0,0,0,0,0,0,1,0,0,0,0
40285,250.38,0.0,0.0,1,6,4801,0,0,0,0,0,0,0,1,0,0,0,0
2252,268.92,0.0,0.0,90,0,737,0,0,0,0,0,0,0,1,0,0,0,0
26338,296.72,0.0,0.0,40,11,3615,0,0,0,0,0,0,0,1,0,0,0,0
3741,260.51,0.0,0.0,90,22,1489,0,0,0,0,0,0,0,1,0,0,0,0
14764,297.46,0.0,0.0,40,23,2171,0,0,0,0,0,0,0,1,0,0,0,0
27756,282.6,0.0,0.0,1,20,2494,0,0,0,0,0,0,0,1,0,0,0,0
33076,275.22,0.0,0.0,90,10,4454,0,0,0,0,0,0,0,1,0,0,0,0
10964,268.43,0.51,0.0,64,15,2666,0,0,0,0,0,0,0,1,0,0,0,0
13377,276.3,0.0,0.0,90,22,1652,0,0,0,0,0,0,0,1,0,0,0,0
47038,291.08,0.76,0.0,90,8,3503,0,0,0,0,0,0,0,1,0,0,0,0
42974,268.22,0.0,0.0,1,3,363,0,0,0,0,0,0,0,1,0,0,0,0
2294,259.74,0.0,0.0,1,5,651,0,0,0,0,0,0,0,1,0,0,0,0
231,282.45,0.0,0.0,75,15,5889,0,0,0,0,0,0,0,1,0,0,0,0
15883,292.65,0.0,0.0,90,8,6069,0,0,0,0,0,0,0,1,0,0,0,0
44355,294.95,0.0,0.0,75,21,2626,0,0,0,0,0,0,0,1,0,0,0,0
30389,275.96,0.0,0.0,90,12,4174,0,0,0,0,0,0,0,1,0,0,0,0
8961,288.8,0.0,0.0,90,11,4223,0,0,0,0,0,0,0,1,0,0,0,0
46402,295.95,0.0,0.0,90,21,2632,0,0,0,0,0,0,0,1,0,0,0,0
14626,287.11,0.0,0.0,1,5,459,0,0,0,0,0,0,0,1,0,0,0,0
5558,294.47,0.0,0.0,1,18,4036,0,0,0,0,0,0,0,1,0,0,0,0
28979,261.27,0.0,0.0,75,13,4804,0,0,0,0,0,0,0,1,0,0,0,0
27116,286.665,0.0,0.0,0,11,4469,0,0,0,0,0,0,0,1,0,0,0,0
227,280.45,0.0,0.0,75,11,5146,0,0,0,0,0,0,0,1,0,0,0,0
41859,268.79,0.0,0.0,5,21,2507,0,0,0,0,0,0,0,1,0,0,0,0
4291,272.64,0.0,0.0,20,15,5718,0,0,0,0,0,0,0,1,0,0,0,0
34812,286.28,0.0,0.0,40,1,1015,0,0,0,0,0,0,0,1,0,0,0,0
35201,296.59,0.0,0.0,75,13,4309,0,0,0,0,0,0,0,1,0,0,0,0
3511,272.0,0.0,0.0,90,11,3959,0,0,0,0,0,0,0,1,0,0,0,0
32132,275.72,0.0,0.0,90,8,6138,0,0,0,0,0,0,0,1,0,0,0,0
45427,307.68,0.0,0.0,40,19,3705,0,0,0,0,0,0,0,1,0,0,0,0
41863,265.51,0.0,0.0,1,1,348,0,0,0,0,0,0,0,1,0,0,0,0
23221,284.91,0.0,0.0,90,20,2662,0,0,0,0,0,0,0,1,0,0,0,0
42146,266.87,0.0,0.0,40,11,4819,0,0,0,0,0,0,0,1,0,0,0,0
14066,290.45,0.0,0.0,88,14,5280,0,0,0,0,0,0,0,1,0,0,0,0
21290,265.28,0.0,0.0,75,22,2259,0,0,0,0,0,0,0,1,0,0,0,0
21180,259.01,0.0,0.0,1,6,5691,0,0,0,0,0,0,0,1,0,0,0,0
5166,273.81,0.0,0.0,90,20,2727,0,0,0,0,0,0,0,1,0,0,0,0
8282,296.66,0.0,0.0,0,18,4815,0,0,0,0,0,0,0,1,0,0,0,0
23685,290.87,0.89,0.0,90,14,5095,0,0,0,0,0,0,0,1,0,0,0,0
27553,277.053,0.0,0.0,8,9,4660,0,0,0,0,0,0,0,1,0,0,0,0
10867,266.62,0.0,0.0,64,10,3163,0,0,0,0,0,0,0,1,0,0,0,0
54,293.85,0.0,0.0,40,19,3503,0,0,0,0,0,0,0,1,0,0,0,0
11184,259.75,0.0,0.0,64,10,4088,0,0,0,0,0,0,0,1,0,0,0,0
47608,300.68,0.0,0.0,5,15,5636,0,0,0,0,0,0,0,1,0,0,0,0
42379,273.84,0.0,0.0,1,13,5398,0,0,0,0,0,0,0,1,0,0,0,0
7381,301.15,0.0,0.0,40,14,5489,0,0,0,0,0,0,0,1,0,0,0,0
43728,293.21,0.0,0.0,40,16,6900,0,0,0,0,0,0,0,1,0,0,0,0
45468,294.15,0.0,0.0,90,7,1237,0,0,0,0,0,0,0,1,0,0,0,0
14130,291.21,0.64,0.0,40,13,5152,0,0,0,0,0,0,0,1,0,0,0,0
8132,295.96,0.0,0.0,32,11,5458,0,0,0,0,0,0,0,1,0,0,0,0
3684,261.29,0.0,0.0,75,11,3580,0,0,0,0,0,0,0,1,0,0,0,0
41582,271.72,0.0,0.0,1,19,3489,0,0,0,0,0,0,0,1,0,0,0,0
2089,275.22,0.0,0.0,90,16,4130,0,0,0,0,0,0,0,1,0,0,0,0
25965,293.17,1.02,0.0,75,23,874,0,0,0,0,0,0,0,1,0,0,0,0
28528,271.21,0.0,0.0,90,7,1243,0,0,0,0,0,0,0,1,0,0,0,0
9760,276.4,0.0,0.0,64,16,4170,0,0,0,0,0,0,0,1,0,0,0,0
40317,255.23,0.0,0.0,1,9,5142,0,0,0,0,0,0,0,1,0,0,0,0
30143,272.09,0.0,0.0,90,10,4263,0,0,0,0,0,0,0,1,0,0,0,0
13139,265.16,0.0,0.0,20,23,903,0,0,0,0,0,0,0,1,0,0,0,0
13530,276.31,0.0,0.0,75,7,6972,0,0,0,0,0,0,0,1,0,0,0,0
4277,270.54,0.0,0.0,75,18,4628,0,0,0,0,0,0,0,1,0,0,0,0
28905,265.34,0.0,0.0,40,18,4447,0,0,0,0,0,0,0,1,0,0,0,0
22560,281.85,0.0,0.0,90,4,862,0,0,0,0,0,0,0,1,0,0,0,0
22599,284.34,0.0,0.0,90,9,5392,0,0,0,0,0,0,0,1,0,0,0,0
22021,270.58,0.0,0.0,1,6,4695,0,0,0,0,0,0,0,1,0,0,0,0
16709,295.2,0.0,0.0,1,0,695,0,0,0,0,0,0,0,1,0,0,0,0
15083,291.58,0.0,0.0,0,10,5031,0,0,0,0,0,0,0,1,0,0,0,0
9166,294.65,0.0,0.0,1,2,574,0,0,0,0,0,0,0,1,0,0,0,0
13357,269.78,0.0,0.0,75,1,316,0,0,0,0,0,0,0,1,0,0,0,0
5539,280.31,0.0,0.0,75,0,1270,0,0,0,0,0,0,0,1,0,0,0,0
26197,288.2,0.0,0.0,1,1,348,0,0,0,0,0,0,0,1,0,0,0,0
21556,266.51,0.0,0.0,1,12,4859,0,0,0,0,0,0,0,1,0,0,0,0
18573,291.74,0.0,0.0,90,19,3627,0,0,0,0,0,0,0,1,0,0,0,0
15631,294.94,0.0,0.0,90,2,823,0,0,0,0,0,0,0,1,0,0,0,0
28474,272.49,0.0,0.0,90,1,582,0,0,0,0,0,0,0,1,0,0,0,0
35832,301.54,0.0,0.0,40,19,3281,0,0,0,0,0,0,0,1,0,0,0,0
47302,294.59,0.25,0.0,1,3,386,0,0,0,0,0,0,0,1,0,0,0,0
20037,275.44,0.0,0.0,90,8,5882,0,0,0,0,0,0,0,1,0,0,0,0
15233,298.2,0.0,0.0,1,18,2676,0,0,0,0,0,0,0,1,0,0,0,0
9121,287.06,0.0,0.0,0,2,270,0,0,0,0,0,0,0,1,0,0,0,0
24284,302.52,0.0,0.0,12,18,4636,0,0,0,0,0,0,0,1,0,0,0,0
13018,272.06,0.76,0.0,90,22,1958,0,0,0,0,0,0,0,1,0,0,0,0
43390,277.01,0.0,0.0,75,21,3418,0,0,0,0,0,0,0,1,0,0,0,0
10331,274.44,0.0,0.0,64,3,340,0,0,0,0,0,0,0,1,0,0,0,0
20208,270.95,0.0,0.0,90,1,420,0,0,0,0,0,0,0,1,0,0,0,0
30519,269.69,0.0,0.0,90,19,3447,0,0,0,0,0,0,0,1,0,0,0,0
20601,263.22,0.0,0.0,75,22,1587,0,0,0,0,0,0,0,1,0,0,0,0
18699,281.79,0.0,0.0,1,21,2608,0,0,0,0,0,0,0,1,0,0,0,0
48146,285.24,0.0,0.0,75,17,5695,0,0,0,0,0,0,0,1,0,0,0,0
21284,266.15,0.0,0.0,90,15,4368,0,0,0,0,0,0,0,1,0,0,0,0
1542,269.59,0.0,0.0,1,22,1568,0,0,0,0,0,0,0,1,0,0,0,0
39663,269.07,0.0,0.0,40,0,542,0,0,0,0,0,0,0,1,0,0,0,0
8252,288.47,0.0,0.0,44,8,5990,0,0,0,0,0,0,0,1,0,0,0,0
24361,291.98,0.0,0.0,76,23,1239,0,0,0,0,0,0,0,1,0,0,0,0
11290,257.05,0.0,0.0,64,14,4431,0,0,0,0,0,0,0,1,0,0,0,0
10134,272.75,0.0,0.0,64,22,1444,0,0,0,0,0,0,0,1,0,0,0,0
29416,273.82,0.0,0.0,90,7,1287,0,0,0,0,0,0,0,1,0,0,0,0
25153,302.5,0.0,0.0,75,20,2050,0,0,0,0,0,0,0,1,0,0,0,0
7427,300.47,0.0,0.0,40,13,3265,0,0,0,0,0,0,0,1,0,0,0,0
37875,293.87,0.0,0.0,1,17,4401,0,0,0,0,0,0,0,1,0,0,0,0
21043,269.21,0.0,0.0,90,14,5252,0,0,0,0,0,0,0,1,0,0,0,0
795,281.22,0.0,0.0,20,14,5274,0,0,0,0,0,0,0,1,0,0,0,0
40960,269.75,0.0,0.0,90,11,4529,0,0,0,0,0,0,0,1,0,0,0,0
38766,272.58,0.0,0.0,90,10,4195,0,0,0,0,0,0,0,1,0,0,0,0
2146,266.99,0.0,0.0,90,2,248,0,0,0,0,0,0,0,1,0,0,0,0
34026,288.81,0.0,0.0,1,6,5179,0,0,0,0,0,0,0,1,0,0,0,0
36377,290.58,0.0,0.0,1,0,817,0,0,0,0,0,0,0,1,0,0,0,0
22679,287.5,0.0,0.0,1,16,6604,0,0,0,0,0,0,0,1,0,0,0,0
30421,274.08,0.0,0.0,90,8,5619,0,0,0,0,0,0,0,1,0,0,0,0
16188,289.21,0.0,0.0,1,8,4987,0,0,0,0,0,0,0,1,0,0,0,0
21997,273.21,0.0,0.0,90,19,2713,0,0,0,0,0,0,0,1,0,0,0,0
31334,270.08,0.0,0.0,90,4,848,0,0,0,0,0,0,0,1,0,0,0,0
42228,274.15,0.0,0.0,90,20,3223,0,0,0,0,0,0,0,1,0,0,0,0
35193,289.9,0.0,0.0,1,5,640,0,0,0,0,0,0,0,1,0,0,0,0
8485,286.73,0.0,0.0,0,5,587,0,0,0,0,0,0,0,1,0,0,0,0
36197,290.02,0.0,0.0,1,0,1655,0,0,0,0,0,0,0,1,0,0,0,0
18290,295.72,0.0,0.0,1,1,414,0,0,0,0,0,0,0,1,0,0,0,0
1229,276.8,0.0,0.0,0,9,5177,0,0,0,0,0,0,0,1,0,0,0,0
1340,277.23,0.0,0.0,1,1,399,0,0,0,0,0,0,0,1,0,0,0,0
44405,302.54,0.0,0.0,5,12,4176,0,0,0,0,0,0,0,1,0,0,0,0
31469,269.75,0.0,0.0,90,22,2448,0,0,0,0,0,0,0,1,0,0,0,0
27197,279.66900000000004,0.0,0.0,0,20,3390,0,0,0,0,0,0,0,1,0,0,0,0
16580,296.01,0.0,0.0,1,22,2056,0,0,0,0,0,0,0,1,0,0,0,0
